"logt" "g" "x1" "x2" "x3" "x4" "x5"
"40" 0.269033417946734 0.39453598835121 0.935347966745584 0.950966775371015 0.671575831642322 0.0463910369783025 0.0291965603998128
"41" 0.182509019621016 0.23264541090239 0.499381436005081 -0.242298840404991 0.999540071912188 0.813255177381699 0.68367629270178
"42" 0.120947417071369 0.133408064197022 0.566254059034596 0.622565405558237 0.0901723768924955 0.362940849152323 0.689390173739092
"43" 0.0179596269811787 0.0197288969307231 0.909601009263892 0.00271357492646752 0.0578131247370341 0.164959018191201 0.149708796092176
"44" 0.300202567815675 0.709238886023333 0.792673896736505 0.446512701193486 0.305600487991446 0.357382063366349 0.931755494048154
"45" 0.226889787033066 0.280992891743435 0.294227710505799 -0.121508634712965 0.415185956367915 0.261753093321958 0.497549492048634
"46" 0.285921772539719 0.80766278016238 0.498484985596705 0.0997741286999124 0.345353797737879 0.914701176401657 0.720080314850599
"47" 0.151167845992979 0.181917793079955 0.182725947584723 -0.807952391694788 0.873276478760296 0.545486517357918 0.265811888801137
"48" 0.27556651508226 0.414728402919953 0.895511975108295 0.366500495754206 0.0869265163970914 0.605517736623923 0.889530891557789
"49" 0.286966974986693 0.83127574829975 0.630042457498804 -0.558039536949299 0.421372645452039 0.237347712826059 0.559659143539402
"50" 0.309547607687019 0.615579524319745 0.592514632093498 0.491501695297741 0.0645130794538931 0.722524661171513 0.531495842046834
"51" 0.274605604920774 0.395495397798494 0.499540540600296 -0.834514893493405 0.191620963126691 0.288325083202593 0.234953249541641
"52" 0.315553346827068 0.702426526952702 0.739014317215182 0.154101191333739 0.505993656871533 0.389388777313956 0.445976784863316
"53" 0.253291101236879 0.915055465728868 0.417020550635707 -0.0661979966725184 0.759577450340639 0.909310815189185 0.0203446900080181
"54" 0.0282577227712929 0.0271408950549798 0.154917469067227 0.908486926221587 0.402194920148827 0.380897132034088 0.788735943394032
"55" 0.300481183261824 0.544515477320929 0.141603749583843 0.399329695399054 0.262132389825661 0.438444588146283 0.645797007327382
"56" 0.281941366057284 0.430289278388994 0.98595093425312 -0.357278551048119 0.0967973857498393 0.828276038701044 0.274907265599051
"57" 0.29562455030305 0.788979610220473 0.675493298681128 0.108989690819256 0.734658935062834 0.283459857096814 0.484179146054495
"58" 0.301790662170563 0.562292978623169 0.0534770679947059 0.527363515154368 0.771324217886533 0.197957731125692 0.713364084339638
"59" 0.245080596255303 0.34182739586106 0.87331351326993 0.418358705243704 0.925806536937077 0.687291514584011 0.949680501253704
"60" 0.215512664048135 0.980698727766363 0.896589395238691 0.067055771115143 0.604543888416404 0.150452646262513 0.394723077095673
"61" 0.114503970587755 0.132607975644632 0.520460561443073 0.0332942581561407 0.638459133170429 0.350119690835685 0.828171285628254
"62" 0.310147035840409 0.519670913482912 0.673078849911783 -0.987597832321271 0.609256868652401 0.869149854821891 0.916804510796289
"63" 0.307124808128775 0.572566935814434 0.327398017537498 -0.492257169538525 0.788703602750401 0.98039628796336 0.625036813087682
"64" 0.271314707417428 0.398109287444207 0.787859616771992 0.468792190660903 0.916739204591549 0.515418857384269 0.93302045717562
"65" 0.301338188649199 0.773433829395621 0.379034009258979 -0.578011791973015 0.197656734407088 0.806674395871413 0.497903198135054
"66" 0.227073552442215 0.93855771217961 0.804433822939693 0.747754433083563 0.51157446378085 0.840672229151201 0.534010099497182
"67" 0.300057245736991 0.741424529397931 0.50306042042481 -0.3734329735567 0.267350035395661 0.314635530217595 0.465523367242157
"68" 0.275210571182689 0.814183616160926 0.685264819659079 -0.704314600326455 0.51883513175829 0.33499766017299 0.33018514110672
"69" 0.259145284943382 0.365218888494542 0.0191650346355343 0.700179649898169 0.931864268572016 0.259899986688792 0.988325303320695
"70" 0.267365563117282 0.379990494818898 0.286708669186431 0.397233893076109 0.191129097192281 0.770954704461288 0.375716556829643
"71" 0.228537636921657 0.294055682412251 0.330833986823789 -0.667805215088531 0.440042724257542 0.62632470002294 0.576355821192733
"72" 0.107945525205869 0.119005998306267 0.118931943489668 -0.625581187224222 0.0360654484251545 0.425772554371667 0.517304596397876
"73" 0.303068315856618 0.753246302407987 0.2814486223602 -0.173496218185689 0.580060986488286 0.368837232403025 0.522972277546822
"74" 0.290857632757387 0.495428925158739 0.311961014961799 0.013349730935121 0.705139102802829 0.501055434630143 0.545498028505498
"75" 0.30087164801676 0.752952097592418 0.832976204636286 0.175450296721808 0.268566065435703 0.298610274240127 0.581733121536786
"76" 0.307931630027917 0.603186513405013 0.874649873219238 0.703118838660586 0.192160920232877 0.0740413035733139 0.0723910557705303
"77" 0.304544515155189 0.71216020340317 0.0356050379122253 -0.0542084756948433 0.431859386346012 0.743698691644084 0.731670741733982
"78" 0.282140359187234 0.836816335576074 0.487656129391975 -0.356003375735297 0.132399832722537 0.825294685238342 0.330549571373107
"79" 0.276782651384992 0.410741654092973 0.249434707193267 -0.965670126690387 0.0782903268198455 0.394471733609708 0.814211340936823
"80" 0.0964738870196623 0.108942316533067 0.746050710831431 0.0754393508404924 0.902281297527838 0.674773217493861 0.720514562881326
"81" 0.0536146514681605 0.0605454148243755 0.776171705788866 0.77573437205347 0.632998293187387 0.154252967584091 0.911268392005895
"82" 0.307744084571339 0.581587810760891 0.410384886283441 0.972622060753728 0.449578126080392 0.236111182978173 0.851438789185898
"83" 0.174301216429979 0.205352446463264 0.245493860464246 0.658613588426175 0.361092457107089 0.146566263978785 0.842803731165635
"84" 0.103724016102999 0.119949816015913 0.798362389686372 0.412016083416377 0.574926112681774 0.725225863476978 0.607641624144618
"85" 0.194513475002019 0.23695964745423 0.479914734797148 0.034478690282341 0.47509971699229 0.122123836167566 0.167438717518759
"86" 0.283667239916052 0.811065491219429 0.513555010272991 -0.583077832423195 0.575102653266246 0.147950222663033 0.470247990175053
"87" 0.248162377441214 0.347604344902026 0.924827284730057 -0.430622350091452 0.577119550444388 0.758470197385596 0.846128849777114
"88" 0.308751862749329 0.643468511719594 0.0219220259598879 -0.579709383561172 0.297780342618542 0.273397000941116 0.978826864062806
"89" 0.213557479260547 0.26652278947568 0.320917627483342 -0.66109470825356 0.0972249012493481 0.30108469599523 0.184526384198453
"90" 0.0295642582131065 0.0348489184976963 0.331536211296807 0.542134258375486 0.177090239905466 0.0331810794076101 0.767516192198584
"91" 0.231809492948135 0.311819405029164 0.386563367304667 -0.110357116664359 0.0395064228720348 0.348444103607064 0.72196643221402
"92" 0.0180839540495898 0.012265218550145 0.560348947661133 -0.758883445953894 0.724808498695532 0.460027213833681 0.0407281069717012
"93" 0.259047167915083 0.871768557077241 0.936096027658315 -0.0239194608235843 0.0398766042884285 0.0192406682768043 0.454557812434627
"94" 0.269720951948117 0.857366991772394 0.449813288301501 -0.454146291236959 0.591451336867613 0.247277465051439 0.366141471815628
"95" 0.262020232523425 0.886229761954348 0.039052770268865 -0.400105081783109 0.474365650598904 0.270035580072412 0.321390083257374
"96" 0.308508518506986 0.57530039005505 0.581473182874364 0.340901285621214 0.369714553211962 0.611667505052602 0.809636292141944
"97" 0.31425253124131 0.59708069129679 0.247627528036601 -0.282773773376119 0.770369419184709 0.71473247317233 0.356376404903432
"98" 0.296967732717075 0.750929615039695 0.551239329310549 -0.432733438212554 0.771242601195923 0.780885384283997 0.127848759664349
"99" 0.152235103108714 0.181128593318804 0.469376663358497 0.342869399422043 0.197345549019024 0.120221301914666 0.101766200775134
"100" 0.294099930300811 0.514151101453097 0.193286553305481 0.44239420700306 0.827645326999535 0.188448307848826 0.328391623521563
"101" 0.108574329561685 0.115940002052933 0.888355352398454 -0.377712219153564 0.8088090168853 0.456036862883639 0.761702008879282
"102" 0.192277658433556 0.233686004208096 0.579335785820578 -0.418602615145348 0.310817842290297 0.864869617133606 0.322920133631534
"103" 0.176266241578308 0.210572291351631 0.58015722657384 -0.362476033017741 0.430752528970252 0.79022482535028 0.68444993890952
"104" 0.301948441148183 0.687759659731297 0.7594068471707 -0.38218234653909 0.0476969112458074 0.97812375506613 0.487030820525813
"105" 0.298587543863958 0.460106983944367 0.355641949915682 -0.792599991862848 0.114242107552094 0.333563527646757 0.560384904397666
"106" 0.296412544200948 0.482918445124998 0.412228813335205 -0.825484814518327 0.979237331236099 0.251353492793051 0.00433859273382167
"107" 0.10962338101342 0.125640808402861 0.42524315892965 0.137974295229338 0.639333733353162 0.0373184377705294 0.309904798739636
"108" 0.239903037209335 0.920902885856992 0.0733498570641434 0.0921138152851895 0.394342165911377 0.138038190480309 0.597530402775464
"109" 0.304625563195531 0.541120525112625 0.103897914199803 0.336464756397686 0.756587674927487 0.975992915222078 0.189478903173379
"110" 0.29905115078819 0.777355288548838 0.440491153072137 0.0361832616678715 0.453933897525596 0.628092009723917 0.657742871625935
"111" 0.0159504534956419 0.017781048011607 0.497940373507235 -0.817200054176527 0.104059631154966 0.922874934495889 0.0564639679492697
"112" 0.29255115525258 0.768626744829669 0.985345126816953 -0.544514084993612 0.640570046668539 0.533931565950104 0.125903915890496
"113" 0.264976661594566 0.390557850067511 0.693021258839504 -0.938808423996007 0.391359032923979 0.856952146684296 0.239042313937284
"114" 0.268197136375602 0.836282907507113 0.0217486895908898 -0.333053913031522 0.525192656144517 0.490485210209369 0.672078696962532
"115" 0.312522898597408 0.610464171268173 0.546782579675963 0.846263052435293 0.0155931898028086 0.00982437283812779 0.403298924650572
"116" 0.0838520698766743 0.0954364707811703 0.252391790854161 0.603696364343363 0.650680237994876 0.858312104020481 0.491726693529438
"117" 0.241702321827279 0.935444926045031 0.26312730175687 0.0118732814373548 0.538606017369323 0.321509342844119 0.917695337645856
"118" 0.293634348756141 0.756144760241292 0.966005171399814 -0.0951531326379282 0.0115052353108975 0.685849769426685 0.967016420359587
"119" 0.224413490269747 0.969500986546326 0.46512660727518 0.252277908957052 0.290841798646165 0.0476131487878819 0.55600286057419
"120" 0.22089149503798 0.27722674949634 0.169040451794959 0.656013695628114 0.215207227450587 0.389730934068569 0.316261957348903
"121" 0.314139328069192 0.541315304020788 0.201970485041351 0.876431299209993 0.63830086280745 0.8873967748551 0.618325001935382
"122" 0.301203795363581 0.512064038195955 0.0146200452095292 0.20419782574129 0.290020644274609 0.638434269184789 0.0569176347551094
"123" 0.288967654434699 0.785045208476811 0.831034275669402 -0.256300452237598 0.347091830380983 0.792514628228509 0.0345496482183986
"124" 0.310024859806141 0.542610535366226 0.670982520227405 -0.071341735040555 0.736378981537844 0.545431800291365 0.267962777692885
"125" 0.0543807836733961 0.0602769070625297 0.0634628555738074 -0.749657114951098 0.00103466706704599 0.132691682921692 0.016394410843504
"126" 0.21320807972437 0.971010180416079 0.450337786616352 0.927747397676916 0.334838914136983 0.970841275745767 0.722472316183672
"127" 0.21194042095354 0.984746697551411 0.894370855071847 -0.546281730669225 0.429858555414383 0.916796170103737 0.581782120049624
"128" 0.180168923244715 0.213463493250405 0.329073066927306 -0.325888568252516 0.486678850424756 0.70582513856041 0.412723480920886
"129" 0.313537501032022 0.631687305725869 0.911807542121031 -0.310548970148476 0.272099355607449 0.0779355576286549 0.747308046659472
"130" 0.121146172530414 0.141433398802333 0.387519156933759 -0.916139359948455 0.358880485325852 0.674913941273023 0.947093087713086
"131" 0.280767191414601 0.832944669586721 0.414786828047517 -0.233579419689374 0.93377472488795 0.0892693515792548 0.700493009458889
"132" 0.301937230441767 0.715920888565375 0.792048777860158 0.371981629489963 0.0469077699251511 0.38752329200619 0.815561402504512
"133" 0.29190793270086 0.737700607497647 0.953436112570276 -0.932899074173301 0.91947927308541 0.742988248947439 0.663134501998307
"134" 0.307589179801563 0.718178788055942 0.355212719385569 0.670007961420728 0.644150268049737 0.81560871928153 0.589155783537869
"135" 0.266804358642454 0.858077047504491 0.494722349313611 -0.810932822682435 0.924381924390663 0.160547300333585 0.0124458560228204
"136" 0.311375880375876 0.544028921788096 0.547207062556192 -0.726034538591091 0.0190292557138217 0.478640990927193 0.539078985836457
"137" 0.0628448480339012 0.0612027972774072 0.245807025145707 -0.249420701730881 0.894989142929609 0.0961711800199946 0.18316332392813
"138" 0.256970867002004 0.889810083685559 0.112760881766273 0.212894931966939 0.392833000679795 0.963123486221229 0.784155911091815
"139" 0.311675284975258 0.560473737907256 0.898309226345345 0.577056828892748 0.568362561105614 0.883400517689834 0.0439257002753545
"140" 0.296395201978869 0.723227469118152 0.538940976862731 -0.166094833414006 0.775717815698429 0.781513936714013 0.987753403012806
"141" 0.30341729633112 0.634681262079091 0.039784107421314 0.684431009311613 0.842947069633051 0.452469279783221 0.164927529242105
"142" 0.323011730266148 0.641311088668347 0.43037061638131 -0.25301488736344 0.92078226584073 0.355533059209324 0.44191390925974
"143" 0.202953999305239 0.998110760610327 0.619902826598796 0.966840388277266 0.293880461046271 0.312424773579546 0.908318516083586
"144" 0.188463972113726 0.231160724554544 0.319560048977959 0.424295351899563 0.241090914501555 0.651743949754802 0.66755302340049
"145" 0.123490017996504 0.144815479433541 0.604220186285162 -0.326357503627045 0.293405567302452 0.607711593016053 0.323766942215973
"146" 0.146332796240922 0.165650589031941 0.596538652684549 0.929410933590837 0.619001986168421 0.108240047356563 0.843568318165422
"147" 0.321749604076191 0.658635065657108 0.405177375133357 -0.644259705209643 0.18991413747476 0.706964223424103 0.131604357476744
"148" 0.279726522003559 0.412532111119171 0.756218146833911 0.850359499891004 0.6523489257527 0.261833963324657 0.800166954620445
"149" 0.230167022374487 0.960741038162759 0.067642804949941 -0.0418556858100888 0.000657643223365254 0.57111027459403 0.760133882311137
"150" 0.250101829426089 0.343580992534954 0.192976126479691 -0.713925033224841 0.526792253035304 0.947577184554202 0.843413870881797
"151" 0.147303946549234 0.169591540767588 0.561060455558024 0.858787091827885 0.309672963901417 0.214601198592468 0.7844569471588
"152" 0.267182265713507 0.392703035306705 0.108946454399466 -0.529033127249892 0.188871825180328 0.326358358814041 0.877252620753959
"153" 0.205407621418586 0.255377222345784 0.31243497831432 0.349338006382414 0.527300117462507 0.154924269119335 0.560406196295398
"154" 0.304126446200901 0.56590051080736 0.652564629151822 -0.31298850292843 0.0170206468413338 0.304368214753593 0.901090122625871
"155" 0.293232753234375 0.489598195496114 0.478611003502991 -0.671893370047636 0.893968100181167 0.14903859235347 0.270423910871188
"156" 0.280079664178249 0.399135944671062 0.853268187837625 -0.754297376119964 0.0648892946767093 0.989518139469384 0.823027887192974
"157" 0.314755004092053 0.572758770346135 0.771835110742064 0.820057236256987 0.56210844682496 0.0517337275111618 0.337853248760448
"158" 0.0449993103530941 0.0445055156613577 0.262867477879961 -0.608916950098874 0.775607814855507 0.606622809585543 0.280023370693638
"159" 0.240817668414955 0.917141042362279 0.970923137141395 -0.658182519465211 0.580434896687618 0.448166348323832 0.22134207655656
"160" 0.271284950388005 0.379136692467246 0.457988936514989 -0.94770256316339 0.788048922064289 0.864701294539932 0.581072603553324
"161" 0.286729207901194 0.778035635322196 0.88430877424223 -0.452336328589813 0.878812431076771 0.638706084538918 0.885098836873788
"162" 0.308519280150814 0.709593186526416 0.874427132047909 -0.0130356759092353 0.230853429999555 0.394255736145469 0.125827214953504
"163" 0.25274003679012 0.90019704057858 0.173605154992517 0.943104871587319 0.461134730585856 0.301968560276893 0.0907804046017873
"164" 0.133012824022646 0.158705276439594 0.240005150651809 0.161232863910598 0.11510893025963 0.000414284664711731 0.942792142066352
"165" 0.314348437869965 0.57798503507415 0.135706912779025 -0.337200742246992 0.613899642529694 0.322336143591888 0.676577742613892
"166" 0.294903683892561 0.801637482070503 0.818235535219543 -0.40538352246391 0.165675459536839 0.645566630707555 0.910146340334425
"167" 0.206652338094351 0.98001542520784 0.44289013653089 -0.269105021370073 0.824431943819356 0.683686926776283 0.349290860037436
"168" 0.315486403369306 0.57095569413127 0.288027687210068 0.867716065488044 0.406616189884061 0.374392091732834 0.553977919562582
"169" 0.250096828247156 0.88650495894091 0.50983765186887 -0.15714222651105 0.699410986033614 0.780312300032228 0.468159769283895
"170" 0.191670587908227 0.241924889227463 0.534463470142428 0.088187142587948 0.02033105707468 0.781819301102873 0.51950882749116
"171" 0.301240571633406 0.706977079168715 0.0979039139030534 -0.00168806182945074 0.92335403106586 0.929561673511944 0.539366310273342
"172" 0.297311451404438 0.772529559369699 0.910025961530721 -0.867704961561279 0.694732645411135 0.822818352176393 0.121495754288304
"173" 0.296960187574217 0.49404236040097 0.245900974410447 0.33333620832626 0.211488290687456 0.211204369303423 0.755231675246774
"174" 0.311933117097706 0.597906174223051 0.0105646732722996 0.991722073936414 0.573580232752647 0.505559624441993 0.524105171676231
"175" 0.00841383970350396 0.00751364267497269 0.0920334393491399 0.887622560054411 0.00379343931307909 0.681960934272007 0.562812278062327
"176" 0.2057186343437 0.247807401824729 0.716327413217188 0.717989560529084 0.394257536624923 0.254708954826804 0.752272840466525
"177" 0.306390561181387 0.546409055742687 0.768261765548598 -0.832172408022886 0.200886184997933 0.138968271181313 0.694487605582322
"178" 0.281078156157117 0.827673259227546 0.152110383761805 -0.988382457658544 0.600102605023734 0.0510336259880555 0.375145049074239
"179" 0.253955872968239 0.883771220414064 0.536780381959472 -0.126981643590187 0.642635172854205 0.148357156631138 0.923146296295903
"180" 0.2421713077454 0.334192021636279 0.0834342023251378 -0.925238342361892 0.118617888463782 0.897940147382103 0.227803059244304
"181" 0.248700855549271 0.318051768502865 0.743092778968461 -0.876754160822571 0.564940552112561 0.240537663929126 0.109706335891718
"182" 0.200193143664164 0.259157213825896 0.529297296678144 0.0938184697912638 0.294668166733109 0.024401443562354 0.992092681665737
"183" 0.281750219095312 0.423423725662784 0.986053655878445 -0.527313450277131 0.523772847127345 0.106590697115954 0.245400761729888
"184" 0.309988452739873 0.605650183971794 0.18298766181372 -0.969772506438354 0.628613136185224 0.919951524201296 0.583512856245664
"185" 0.296577624049563 0.483905156062048 0.460978046032468 -0.154844358146104 0.365646909236572 0.0915468358531925 0.946946430477513
"186" 0.276342059176984 0.814075825812242 0.333638480258361 0.86253184694951 0.92834692613598 0.0123180466615953 0.28595065057225
"187" 0.262479556324491 0.883932108259266 0.274753681418664 0.971004431827209 0.495789259701075 0.89909148821864 0.589712513764436
"188" 0.294497314396344 0.469758215991247 0.161931424094768 -0.578844157839097 0.548379889471228 0.00698303395241291 0.725897135442729
"189" 0.184977410583357 0.222141351831472 0.638474129094421 -0.685597776343193 0.625229498149766 0.0303435147068117 0.28298597476936
"190" 0.193486558413555 0.238866218757856 0.585425808273388 -0.68881363311625 0.189748143886126 0.0339944404714842 0.224949591511282
"191" 0.294275364906598 0.472699486259719 0.066784464030333 -0.980924937648789 0.840775262769604 0.403045704083868 0.434928003806859
"192" 0.308350619415095 0.577348436715192 0.536725124958629 -0.28324430573611 0.499683661371051 0.582536481359878 0.265951564842352
"193" 0.238899958825421 0.321299633670208 0.555873431177268 -0.308688242967975 0.919803240177937 0.962664628455938 0.574743251443514
"194" 0.292567965430306 0.472155775690545 0.0841029913847852 0.939336346784132 0.3747816665458 0.12609595391619 0.656522219198901
"195" 0.250481922301587 0.915855076512754 0.931682957054594 0.51232126205294 0.568715427604692 0.561908073228989 0.884756461956851
"196" 0.210072904586833 0.276830503619449 0.444356044620755 0.676765855347574 0.010573432361538 0.27941612995196 0.621292138525463
"197" 0.254606198253399 0.914386220786798 0.269838601845882 -0.107947361993848 0.595774989323969 0.674409625650664 0.639053398725369
"198" 0.27516836665806 0.413790702602935 0.950746785326705 0.977505850447625 0.919002760470047 0.368433878671901 0.768609817342563
"199" 0.0330870715537984 0.022222252707516 0.283595284677069 -0.258978546100561 0.659812960131349 0.505348554605734 0.131422310680114
"200" 0.309827850836681 0.708032542437028 0.0314665265719028 -0.0471841822877317 0.556897236927092 0.799969980352036 0.829335815855733
"201" 0.271357157676653 0.412611442111242 0.433194685053195 0.94498563151737 0.475357176939559 0.640457682827301 0.966246388149273
"202" 0.136740510484636 0.152869315304984 0.176494818346324 0.77363632105206 0.635983690452903 0.878882807867514 0.992583799748083
"203" 0.0966118881021853 0.104519213023595 0.553771330785108 -0.640979135484356 0.573124130072496 0.547313118083665 0.293315773599241
"204" 0.307228231928793 0.550031497470697 0.522592284180968 0.18024437676436 0.676785887864294 0.939543630793941 0.822629100202316
"205" 0.298219504339359 0.465473742880518 0.983404707989697 -0.747307716039942 0.782670286669261 0.345206075302061 0.845509993812553
"206" 0.316318303562644 0.67561202019623 0.0332478172880472 0.140802331801244 0.324083927415651 0.552091305105712 0.0529629469421443
"207" 0.127934100333009 0.147426088262495 0.689578737465753 0.0905420737882963 0.217699191365724 0.195773506472094 0.145635188159561
"208" 0.292751226413245 0.790740726393198 0.128861584654825 0.171062426544024 0.958824297747448 0.146859341195492 0.415850458083883
"209" 0.0856632318278491 0.0889455775033404 0.884626964806209 0.554174569032227 0.642257091260859 0.761652186378756 0.654065948921656
"210" 0.042254305759411 0.042974801719831 0.898717768707614 0.219841149804871 0.681240515247459 0.654421285521152 0.0626186756474628
"211" 0.31244639432418 0.665773495212404 0.890955491997009 0.0232993973992473 0.659343751413631 0.784069582374411 0.562871914607789
"212" 0.314508379475792 0.699207342563925 0.369632179123232 -0.477262921694361 0.42265501243813 0.733648866787312 0.785550494770171
"213" 0.304697506823443 0.738268345026256 0.838983007825088 -0.460915295609828 0.689710143129274 0.391284919434056 0.878294795678304
"214" 0.0862665937111185 0.101535978754862 0.173060043714123 0.176184996880237 0.411683105079012 0.281497371744237 0.0907914403091696
"215" 0.210472939932833 0.265169722995558 0.83703841457702 -0.466409173098651 0.789909599651861 0.208777595410529 0.536341374637328
"216" 0.255781367752663 0.890222748547404 0.0784793366500414 0.567669706902304 0.561803369749128 0.200530979482095 0.0963751499182617
"217" 0.169897343331042 0.206829857085974 0.551532746925673 -0.346415649413703 0.418431240141787 0.962054118771864 0.0781832140083678
"218" 0.298523267893848 0.528881817825003 0.366033975997723 -0.65333466974404 0.781083447967041 0.469285682684607 0.50744152757056
"219" 0.314504798632602 0.646111365731611 0.102725269125508 0.0412916053525763 0.868379211198277 0.677226953642258 0.0815008052047732
"220" 0.248409916874666 0.888735934127372 0.821158074261826 0.113481909410152 0.282782142939671 0.670651833176515 0.266262844992492
"221" 0.307885379796813 0.642869667316994 0.376341788396028 -0.0792410153621182 0.877406399813604 0.414872910895749 0.119273638773923
"222" 0.134720350891258 0.145984493979433 0.399053406203889 0.729228663416477 0.672194696687278 0.0634362588624335 0.817357651891744
"223" 0.235582037850313 0.304837780633536 0.494781528579667 0.753929509738772 0.435709737154568 0.165823166140173 0.989766206795203
"224" 0.314020638645314 0.606602340977007 0.0637133166315895 -0.537517978065587 0.945852988338429 0.370042539194424 0.106101883824261
"225" 0.242028833418856 0.338771669535084 0.452162154728949 -0.373866176177786 0.205028714296867 0.364518736214353 0.985257724284569
"226" 0.118853214057635 0.126172720744257 0.255093009224941 -0.0269152001939625 0.106619422830837 0.600354287511132 0.194863582852209
"227" 0.21817315105281 0.974675071596265 0.913396408079763 -0.488751705889673 0.76807114453027 0.0337808947140412 0.987186801464962
